Date,(RF) Risk-Free Return Rate (One Month Treasury Bill Rate),(MKT) Market Return,(MKT-Rf) Excess Return on the Market ,(SMB) Small-Minus-Big Return,(HML) High-Minus-Low Return,(RMW) Robust Minus Weak Return,(CMA) Conservative Minus Aggressive Return,(MOM) Momentum,Amihud LIQ,Adjusted_CPU_Daily,Close,Daily Log Return
12/14/2023,0.00021,0.00531,0.0051,0.0184,0.0203,0.0003,0.0038,-0.0157,1.45E-16,12.0059869,4719.55,0.002643573
12/15/2023,0.00021,-0.00039,-0.0006,-0.0059,-0.0057,0.0014,-0.0035,0.0092,3.04E-18,12.0059869,4719.19,-7.63E-05
12/18/2023,0.00021,0.00441,0.0042,-0.0051,-0.0036,0.0035,-0.0024,0.0102,3.91E-16,12.0059869,4740.56,0.004518097
12/19/2023,0.00021,0.00741,0.0072,0.0151,0.0068,-0.0038,0.0005,-0.005,5.28E-16,12.0059869,4768.37,0.005849255
12/20/2023,0.00021,-0.01539,-0.0156,-0.0035,0.0015,0.0076,0.0009,0.0058,1.27E-15,12.0059869,4698.35,-0.014793144
12/21/2023,0.00021,0.01111,0.0109,0.0074,-0.0002,-0.0057,-0.0017,-0.0022,1.00E-15,12.0059869,4746.75,0.01024879
12/22/2023,0.00021,0.00221,0.002,0.0061,0.001,-0.0065,0.002,-0.0048,2.00E-16,12.0059869,4754.63,0.001658707
12/26/2023,0.00021,0.00501,0.0048,0.0083,0.0043,-0.0033,-0.0016,-0.0021,6.11E-16,12.0059869,4774.75,0.004222736
12/27/2023,0.00021,0.00181,0.0016,0.0017,0.001,-0.0032,-0.0014,0.0011,1.86E-16,12.0059869,4781.58,0.001429419
12/28/2023,0.00021,0.00011,-0.0001,-0.0038,0.0002,-0.0032,0.0015,-0.0048,5.22E-17,12.0059869,4783.35,0.000370102
12/29/2023,0.00021,-0.00409,-0.0043,-0.0114,-0.0036,0.0069,-0.0006,0.0009,3.41E-16,12.0059869,4769.83,-0.002830473
01/02/2024,0.00022,-0.00678,-0.007,-0.0026,0.0079,0.0066,0.0064,-0.0221,4.91E-16,7.807930024,4742.83,-0.005676661
01/03/2024,0.00022,-0.00988,-0.0101,-0.0192,-0.0014,0.0035,-0.0018,0.0058,6.96E-16,7.807930024,4704.81,-0.008048614
01/04/2024,0.00022,-0.00308,-0.0033,0.0024,0.0009,-0.0043,0.0024,-0.0033,3.09E-16,7.807930024,4688.68,-0.003434297
01/05/2024,0.00022,0.00172,0.0015,-0.0059,0.0065,0.0011,-0.0015,-0.0028,1.76E-16,7.807930024,4697.24,0.001824009
01/08/2024,0.00022,0.01512,0.0149,0.0055,-0.0131,-0.0098,-0.0049,0.0088,1.27E-15,7.807930024,4763.54,0.014015987
01/09/2024,0.00022,-0.00188,-0.0021,-0.0075,-0.009,-0.003,-0.0018,0.01,1.39E-16,7.807930024,4756.5,-0.001478986
01/10/2024,0.00022,0.00522,0.005,-0.0029,-0.0044,0.0024,-0.0018,0.0096,5.45E-16,7.807930024,4783.45,0.00564994
01/11/2024,0.00022,-0.00118,-0.0014,-0.0066,-0.0051,0.0045,-0.0013,0.0098,6.05E-17,7.807930024,4780.24,-0.000671289
01/12/2024,0.00022,0.00012,-0.0001,-0.0021,-0.005,0.0011,-0.0028,0.0063,6.97E-17,7.807930024,4783.83,0.000750726
1/16/2024,0.00022,-0.00448,-0.0047,-0.0087,-0.0064,0.0013,-0.0027,0.0109,3.02E-16,7.807930024,4765.98,-0.003738299
1/17/2024,0.00022,-0.00568,-0.0059,-0.0016,-0.0024,0.0026,-0.0023,0.0058,5.12E-16,7.807930024,4739.21,-0.005632727
1/18/2024,0.00022,0.00892,0.0087,-0.0027,-0.0034,0.0071,-0.0023,0.0091,7.07E-16,7.807930024,4780.94,0.008766725
1/19/2024,0.00022,0.01212,0.0119,-0.0037,0.0065,-0.0005,-0.0027,0.0081,9.10E-16,7.807930024,4839.81,0.012238284
1/22/2024,0.00022,0.00412,0.0039,0.0183,0.0058,-0.0043,0.0009,-0.0001,1.69E-16,7.807930024,4850.43,0.002191897
1/23/2024,0.00022,0.00242,0.0022,-0.0069,-0.0058,-0.0018,0.0021,-0.0063,2.49E-16,7.807930024,4864.6,0.002917132
1/24/2024,0.00022,0.00012,-0.0001,-0.0076,0.0002,0.0025,-0.004,0.006,6.15E-17,7.807930024,4868.55,0.000811659
1/25/2024,0.00022,0.00482,0.0046,0.002,0.0056,-0.002,0.0052,-0.0027,3.66E-16,7.807930024,4894.16,0.005246506
1/26/2024,0.00022,0.00002,-0.0002,0.0032,-0.0022,0.0025,0.0002,-0.0012,5.57E-17,7.807930024,4890.97,-0.00065201
1/29/2024,0.00022,0.00882,0.0086,0.0088,-0.0057,-0.0111,-0.003,0.0034,6.59E-16,7.807930024,4927.93,0.007528374
1/30/2024,0.00022,-0.00108,-0.0013,-0.0096,0.0085,0.0099,0.0013,0.0046,4.69E-17,7.807930024,4924.97,-0.000600838
1/31/2024,0.00022,-0.01718,-0.0174,-0.0089,-0.0031,-0.0022,0.0035,-0.0038,1.01E-15,7.807930024,4845.65,-0.016236788
02/01/2024,0.00021,0.01251,0.0123,0.0033,-0.0135,-0.0005,-0.0029,0.0033,8.88E-16,9.863185855,4906.19,0.012416278
02/02/2024,0.00021,0.01011,0.0099,-0.0157,-0.0051,-0.0016,-0.014,0.0166,7.64E-16,9.863185855,4958.61,0.010627786
02/05/2024,0.00021,-0.00399,-0.0042,-0.0094,-0.0066,0.001,-0.0015,0.0123,2.49E-16,9.863185855,4942.81,-0.003191464
02/06/2024,0.00021,0.00291,0.0027,0.0077,-0.0049,-0.0075,0.0059,-0.0141,1.87E-16,9.863185855,4954.23,0.002307762
02/07/2024,0.00021,0.00791,0.0077,-0.0102,-0.0062,0.0062,-0.0081,0.0093,6.32E-16,9.863185855,4995.06,0.008207667
02/08/2024,0.00021,0.00231,0.0021,0.014,0.0003,-0.0052,-0.002,-0.0005,4.68E-17,9.863185855,4997.91,0.000570401
02/09/2024,0.00021,0.00671,0.0065,0.0084,-0.0043,-0.0034,-0.0043,0.0088,4.92E-16,9.863185855,5026.61,0.005725976
02/12/2024,0.00021,0.00071,0.0005,0.0165,0.011,-0.0004,0.0044,-0.0141,8.43E-17,9.863185855,5021.84,-0.0009494
2/13/2024,0.00021,-0.01579,-0.016,-0.0252,-0.0066,0.0078,-0.0005,0.0115,1.07E-15,9.863185855,4953.17,-0.013768625
2/14/2024,0.00021,0.01161,0.0114,0.0137,-0.002,-0.0153,-0.0018,0.0002,8.20E-16,9.863185855,5000.62,0.009534129
2/15/2024,0.00021,0.00691,0.0067,0.0123,0.0103,-0.0021,0.0026,-0.0118,4.71E-16,9.863185855,5029.73,0.0058044
2/16/2024,0.00021,-0.00509,-0.0053,-0.0064,-0.0021,0.0006,0.0017,0.0008,4.14E-16,9.863185855,5005.57,-0.004815012
2/20/2024,0.00021,-0.00719,-0.0074,-0.0074,0.0041,0.0043,0.0059,-0.0044,4.88E-16,9.863185855,4975.51,-0.006023414
2/21/2024,0.00021,-0.00009,-0.0003,-0.0064,0.0012,0.0086,0.0019,-0.0031,1.11E-16,9.863185855,4981.8,0.001263394
2/22/2024,0.00021,0.02041,0.0202,-0.0155,-0.0132,0.0038,-0.0119,0.021,1.59E-15,9.863185855,5087.03,0.020902892
2/23/2024,0.00021,0.00041,0.0002,0.0033,-0.0004,0.0008,-0.0011,0.0006,3.02E-17,9.863185855,5088.8,0.000347883
2/26/2024,0.00021,-0.00229,-0.0025,0.0097,-0.001,-0.0072,0,0.0109,3.31E-16,9.863185855,5069.53,-0.003793935
2/27/2024,0.00021,0.00291,0.0027,0.0124,-0.0044,-0.0112,0.0068,-0.0059,1.56E-16,9.863185855,5078.18,0.001704819
2/28/2024,0.00021,-0.00239,-0.0026,-0.0089,-0.0001,-0.0006,0.0052,-0.0006,1.57E-16,9.863185855,5069.76,-0.00165945
2/29/2024,0.00021,0.00561,0.0054,-0.0016,0.0099,0.0027,-0.0072,0.0038,3.09E-16,9.863185855,5096.27,0.00521542
03/01/2024,0.00021,0.00781,0.0076,0.0001,-0.0056,-0.0024,-0.0016,0.0068,6.27E-16,11.15266532,5137.08,0.007975925
03/04/2024,0.00021,-0.00159,-0.0018,-0.0061,0.0035,-0.0019,0.0024,0.0008,8.26E-17,11.15266532,5130.95,-0.001193997
03/05/2024,0.00021,-0.01059,-0.0108,0.0005,0.0113,0.0091,0.0056,-0.0095,7.53E-16,11.15266532,5078.65,-0.010245349
03/06/2024,0.00021,0.00551,0.0053,-0.0027,-0.0002,-0.0108,-0.0003,-0.0008,3.86E-16,11.15266532,5104.76,0.00512796
03/07/2024,0.00021,0.01041,0.0102,-0.0048,0.0005,0.004,-0.0073,0.0007,8.33E-16,11.15266532,5157.36,0.010251383
03/08/2024,0.00021,-0.00639,-0.0066,0.006,0.006,-0.0036,0.0057,-0.0079,5.27E-16,11.15266532,5123.69,-0.006549938
03/11/2024,0.00021,-0.00189,-0.0021,-0.0063,0.004,0.0045,0.0064,-0.0148,9.96E-17,11.15266532,5117.94,-0.001122868
03/12/2024,0.00021,0.01061,0.0104,-0.0116,-0.0068,0.0053,-0.0077,0.0187,9.31E-16,11.15266532,5175.27,0.011139497
3/13/2024,0.00021,-0.00119,-0.0014,0.0035,-0.0004,-0.0004,0.0017,-0.0003,1.54E-16,11.15266532,5165.31,-0.001926392
3/14/2024,0.00021,-0.00409,-0.0043,-0.0146,-0.0107,0.0103,-0.001,0.0069,2.11E-16,11.15266532,5150.48,-0.002875206
3/15/2024,0.00021,-0.00569,-0.0059,0.0095,0.008,-0.0009,0.0042,-0.0056,2.48E-16,11.15266532,5117.09,-0.006503996
3/18/2024,0.00021,0.00551,0.0053,-0.0104,-0.0022,0.0024,-0.0011,0.0033,5.10E-16,11.15266532,5149.42,0.006298169
3/19/2024,0.00021,0.00561,0.0054,0.0045,-0.0024,0.0049,0.0008,0.005,4.94E-16,11.15266532,5178.51,0.005633283
3/20/2024,0.00021,0.01051,0.0103,0.0104,0.0101,-0.0024,-0.0006,0.0032,7.30E-16,11.15266532,5224.62,0.008864698
3/21/2024,0.00021,0.00441,0.0042,0.0034,0.0097,0.0027,0.0005,0.0057,2.44E-16,11.15266532,5241.53,0.003231373
3/22/2024,0.00021,-0.00209,-0.0023,-0.0099,-0.0052,0.0029,-0.0036,0.0044,1.33E-16,11.15266532,5234.18,-0.001403246
3/25/2024,0.00021,-0.00239,-0.0026,-0.0011,0.0087,-0.0022,-0.0017,-0.0034,2.81E-16,11.15266532,5218.19,-0.003059596
3/26/2024,0.00021,-0.00239,-0.0026,0.0011,-0.0016,-0.0052,0.0021,0.0011,2.38E-16,11.15266532,5203.58,-0.002803748
3/27/2024,0.00021,0.00901,0.0088,0.0129,0.0092,-0.0015,0.0058,-0.0134,7.16E-16,11.15266532,5248.49,0.008593566
3/28/2024,0.00021,0.00121,0.001,0.0047,0.0046,-0.0006,0.0007,-0.0043,8.83E-17,11.15266532,5254.35,0.001115889
04/01/2024,0.00021,-0.00249,-0.0027,-0.0091,-0.0027,0.0034,-0.0031,0.0027,1.94E-16,7.2988255,5243.77,-0.0020156
04/02/2024,0.00021,-0.00829,-0.0085,-0.0103,0.0004,0.0026,0.0002,0.0024,5.88E-16,7.2988255,5205.81,-0.007265396
04/03/2024,0.00021,0.00181,0.0016,0.0033,-0.0004,0.001,-0.0019,0.0067,9.15E-17,7.2988255,5211.49,0.001090494
04/04/2024,0.00021,-0.01209,-0.0123,0.002,0.0018,0.0003,0.001,-0.0099,9.54E-16,7.2988255,5147.21,-0.012410983
04/05/2024,0.00021,0.01071,0.0105,-0.005,-0.0069,-0.0029,-0.0059,0.0144,9.69E-16,7.2988255,5204.34,0.011038073
04/08/2024,0.00021,0.00031,0.0001,0.0054,0.0014,-0.0024,0.001,-0.0062,3.60E-17,7.2988255,5202.39,-0.000374757
04/09/2024,0.00021,0.00161,0.0014,0.0031,-0.0033,-0.0017,0.0005,-0.0139,1.36E-16,7.2988255,5209.91,0.001444446
04/10/2024,0.00021,-0.00989,-0.0101,-0.0156,-0.0104,0.0037,-0.0045,0.0083,8.01E-16,7.2988255,5160.64,-0.009501978
04/11/2024,0.00021,0.00741,0.0072,0.0005,-0.0062,0.0014,-0.0054,0.0127,6.41E-16,7.2988255,5199.06,0.007417237
04/12/2024,0.00021,-0.01509,-0.0153,-0.0038,0.0013,0.0067,-0.0022,-0.0008,1.17E-15,7.2988255,5123.41,-0.014657607
4/15/2024,0.00021,-0.01269,-0.0129,-0.0024,0.0075,0.0084,0.0042,-0.0027,1.03E-15,7.2988255,5061.82,-0.012094131
4/16/2024,0.00021,-0.00209,-0.0023,-0.0028,-0.0082,0.0004,-0.0026,0.0061,1.74E-16,7.2988255,5051.41,-0.00205869
4/17/2024,0.00021,-0.00619,-0.0064,-0.0037,0.0055,-0.0032,0.0054,-0.0085,5.03E-16,7.2988255,5022.21,-0.005797336
4/18/2024,0.00021,-0.00249,-0.0027,-0.001,0.0086,-0.0003,0.0029,-0.005,1.99E-16,7.2988255,5011.12,-0.002210633
4/19/2024,0.00021,-0.00799,-0.0082,0.0125,0.019,-0.001,0.013,-0.0179,6.47E-16,7.2988255,4967.23,-0.008797102
4/22/2024,0.00021,0.00891,0.0087,-0.0012,0.0055,-0.0023,0,0.0053,7.37E-16,7.2988255,5010.6,0.008693328
4/23/2024,0.00021,0.01291,0.0127,0.0058,-0.0001,-0.0016,-0.0063,0.0126,1.00E-15,7.2988255,5070.55,0.011893625
4/24/2024,0.00021,0.00011,-0.0001,-0.003,0.0028,0.0023,-0.0002,-0.0061,1.65E-17,7.2988255,5071.63,0.000212972
4/25/2024,0.00021,-0.00459,-0.0048,-0.0039,-0.002,0.004,-0.0009,0.0001,3.35E-16,7.2988255,5048.42,-0.004586942
4/26/2024,0.00021,0.01061,0.0104,0.0022,-0.0109,0.0001,-0.0045,0.0117,8.26E-16,7.2988255,5099.96,0.010157374
4/29/2024,0.00021,0.00361,0.0034,0.0034,-0.0049,0.0022,-0.0012,-0.0096,2.63E-16,7.2988255,5116.17,0.003173416
4/30/2024,0.00021,-0.01649,-0.0167,-0.0027,-0.0026,-0.0061,0.0063,-0.0055,1.13E-15,7.2988255,5035.69,-0.015855555
05/01/2024,0.0002,-0.0025,-0.0027,0.01,-0.0003,-0.0143,-0.0002,-0.0023,2.37E-16,10.99940008,5018.39,-0.003441392
05/02/2024,0.0002,0.0103,0.0101,0.007,0.0002,0.0003,-0.0077,0.0044,6.84E-16,10.99940008,5064.2,0.009087013
05/03/2024,0.0002,0.0121,0.0119,-0.0004,-0.0022,0.0042,-0.0055,-0.0024,9.91E-16,10.99940008,5127.79,0.012478589
05/06/2024,0.0002,0.0111,0.0109,-0.0002,-0.0005,-0.0023,-0.0069,0.0103,9.03E-16,10.99940008,5180.74,0.010273136
05/07/2024,0.0002,0.0007,0.0005,0.0004,-0.0065,0.0014,0.002,-0.0016,1.13E-16,10.99940008,5187.7,0.001342536
05/08/2024,0.0002,-0.0007,-0.0009,-0.0041,0.0059,0.0072,0.0016,-0.0006,5.29E-19,10.99940008,5187.67,-5.78E-06
05/09/2024,0.0002,0.0054,0.0052,0.0051,0.0039,0.0002,0.0008,-0.0056,4.93E-16,10.99940008,5214.08,0.005078003
05/10/2024,0.0002,0.001,0.0008,-0.0091,0.0001,0.0049,-0.0006,0.003,1.68E-16,10.99940008,5222.68,0.001648021
5/13/2024,0.0002,-0.0002,-0.0004,0.0025,-0.0026,0.0013,0.0024,-0.0114,2.36E-17,10.99940008,5221.42,-0.000241285
5/14/2024,0.0002,0.0059,0.0057,0.0051,0.0004,-0.0016,-0.0002,-0.0027,4.52E-16,10.99940008,5246.68,0.0048261
5/15/2024,0.0002,0.0117,0.0115,-0.0047,-0.0021,-0.004,-0.0038,0.0113,9.47E-16,10.99940008,5308.15,0.01164788
5/16/2024,0.0002,-0.0023,-0.0025,-0.0022,-0.0001,-0.0004,0.0039,-0.0102,1.78E-16,10.99940008,5297.1,-0.002083874
5/17/2024,0.0002,0.0013,0.0011,-0.0023,0.0041,-0.0019,-0.001,0.0032,1.11E-16,10.99940008,5303.27,0.00116411
5/20/2024,0.0002,0.0016,0.0014,0.0016,-0.0088,0.0015,-0.0066,0.0044,9.33E-17,10.99940008,5308.13,0.000915996
5/21/2024,0.0002,0.0017,0.0015,-0.0043,0.0019,0.0041,-0.0031,0.0013,2.36E-16,10.99940008,5321.41,0.002498698
5/22/2024,0.0002,-0.0033,-0.0035,-0.004,-0.0038,-0.0044,-0.0005,-0.0057,2.44E-16,10.99940008,5307.01,-0.002709718
5/23/2024,0.0002,-0.0083,-0.0085,-0.0067,-0.0064,0.013,-0.0064,0.0191,6.12E-16,10.99940008,5267.84,-0.007408177
5/24/2024,0.0002,0.0074,0.0072,0.0013,0.0023,0.0034,-0.0034,0.0026,7.55E-16,10.99940008,5304.72,0.006976579
5/28/2024,0.0002,-0.0002,-0.0004,0.001,-0.0083,0.0015,-0.0107,0.0055,2.21E-17,10.99940008,5306.04,0.000248804
5/29/2024,0.0002,-0.0075,-0.0077,-0.0038,-0.0066,0.0044,-0.0004,0.0026,6.20E-16,10.99940008,5266.95,-0.007394347
5/30/2024,0.0002,-0.005,-0.0052,0.0164,0.0042,-0.0002,0.007,-0.0049,4.88E-16,10.99940008,5235.48,-0.005992917
5/31/2024,0.0002,0.007,0.0068,-0.001,0.0095,0.0103,0.0091,-0.0066,3.86E-16,10.99940008,5277.51,0.007995865
06/03/2024,0.00022,0.00062,0.0004,-0.0032,-0.0062,0.0035,-0.0043,-0.0017,9.13E-17,10.48882974,5283.4,0.001115434
06/04/2024,0.00022,-0.00038,-0.0006,-0.0133,-0.0068,-0.0015,-0.0005,-0.002,1.30E-16,10.48882974,5291.34,0.001501692
06/05/2024,0.00022,0.01252,0.0123,0.0035,-0.0067,-0.0047,-0.0072,0.0117,1.01E-15,10.48882974,5354.03,0.011778026
06/06/2024,0.00022,-0.00038,-0.0006,-0.0057,-0.0008,-0.0004,-0.0017,-0.0055,1.83E-17,10.48882974,5352.96,-0.000199869
06/07/2024,0.00022,-0.00208,-0.0023,-0.0095,0.0009,0.0037,0.002,0.0011,1.11E-16,10.48882974,5346.99,-0.001115893
06/10/2024,0.00022,0.00302,0.0028,-0.0013,-0.0029,-0.0022,-0.0047,0.009,1.95E-16,10.48882974,5360.79,0.002577567
06/11/2024,0.00022,0.00222,0.002,-0.0021,-0.0104,0.0026,-0.0019,-0.002,2.15E-16,10.48882974,5375.32,0.002706755
06/12/2024,0.00022,0.00962,0.0094,0.0075,0.0005,0.0007,-0.0038,0.0066,5.74E-16,10.48882974,5421.03,0.008467727
6/13/2024,0.00022,0.00062,0.0004,-0.0102,-0.0062,0.0097,-0.0002,0.0066,1.78E-16,10.48882974,5433.74,0.002341829
6/14/2024,0.00022,-0.00148,-0.0017,-0.0146,-0.0065,0.0012,0.0004,0.0025,3.20E-17,10.48882974,5431.6,-0.000393913
6/17/2024,0.00022,0.00802,0.0078,-0.0033,0.0058,0.0093,0.0024,-0.0006,5.71E-16,10.48882974,5473.23,0.007635186
6/18/2024,0.00022,0.00222,0.002,-0.0044,0.0036,0.0028,-0.0011,0.0108,1.86E-16,10.48882974,5487.03,0.00251819
6/20/2024,0.00022,-0.00288,-0.0031,-0.0036,0.0026,-0.0062,0.0033,-0.0086,1.59E-16,10.48882974,5473.17,-0.002529152
6/21/2024,0.00022,-0.00108,-0.0013,0.0044,-0.0053,-0.0081,0.0017,-0.0101,5.45E-17,10.48882974,5464.62,-0.001563387
6/24/2024,0.00022,-0.00228,-0.0025,0.0062,0.0109,-0.0001,0.0065,-0.008,2.02E-16,10.48882974,5447.87,-0.003069879
6/25/2024,0.00022,0.00332,0.0031,-0.0082,-0.0122,0.0008,-0.0122,0.0121,2.74E-16,10.48882974,5469.3,0.003925931
6/26/2024,0.00022,0.00182,0.0016,-0.0001,-0.0019,0.0046,-0.0026,-0.0042,1.10E-16,10.48882974,5477.9,0.001571178
6/27/2024,0.00022,0.00162,0.0014,0.0053,-0.0039,-0.0097,-0.0012,-0.0023,6.67E-17,10.48882974,5482.87,0.000906871
6/28/2024,0.00022,-0.00328,-0.0035,0.01,0.0128,-0.0019,0.0072,0.0035,1.79E-16,10.48882974,5460.48,-0.004091989
07/01/2024,0.00021,0.00241,0.0022,-0.0106,-0.0046,0.0049,-0.0034,0.009,2.01E-16,7.651046191,5475.09,0.002672016
07/02/2024,0.00021,0.00591,0.0057,-0.0047,0.0039,0.0052,-0.0063,-0.0051,4.79E-16,7.651046191,5509.01,0.00617622
07/03/2024,0.00021,0.00501,0.0048,-0.0029,-0.0068,-0.0005,0.0059,0.0024,5.87E-16,7.651046191,5537.02,0.005071516
07/05/2024,0.00021,0.00501,0.0048,-0.008,-0.0143,-0.0031,-0.0104,-0.0028,4.31E-16,7.651046191,5567.19,0.005433988
07/08/2024,0.00021,0.00121,0.001,0.0055,-0.0022,-0.0035,0.0047,0.0033,7.82E-17,7.651046191,5572.85,0.001016154
07/09/2024,0.00021,0.00021,0,-0.0059,0.0048,-0.0044,0.0066,0.004,5.50E-17,7.651046191,5576.98,0.000740819
07/10/2024,0.00021,0.00991,0.0097,-0.0014,0.0043,0.0017,0.002,0.0039,7.83E-16,7.651046191,5633.91,0.010156284
07/11/2024,0.00021,-0.00569,-0.0059,0.0421,0.0175,-0.0109,-0.0009,-0.0132,5.46E-16,7.651046191,5584.54,-0.008801629
07/12/2024,0.00021,0.00601,0.0058,0.0062,-0.0044,-0.005,0.0015,-0.0072,3.96E-16,7.651046191,5615.35,0.005501854
7/15/2024,0.00021,0.00401,0.0038,0.0116,0.0059,-0.0022,-0.0035,0.0066,2.08E-16,7.651046191,5631.22,0.002822196
7/16/2024,0.00021,0.00851,0.0083,0.0276,0.0137,-0.0064,0.0007,-0.0129,4.45E-16,7.651046191,5667.2,0.006369054
7/17/2024,0.00021,-0.01479,-0.015,0.0049,0.0246,0.0083,-0.0013,-0.0189,7.91E-16,7.651046191,5588.27,-0.014025411
7/18/2024,0.00021,-0.00929,-0.0095,-0.0115,0.0003,0.0101,0.004,0.0087,4.82E-16,7.651046191,5544.59,-0.00784708
7/19/2024,0.00021,-0.00659,-0.0068,0.0007,-0.0014,-0.0009,-0.0047,0.0044,4.91E-16,7.651046191,5505,-0.007165907
7/22/2024,0.00021,0.01101,0.0108,0.0053,-0.0053,-0.0038,0.0072,0.0058,7.64E-16,7.651046191,5564.41,0.010734189
7/23/2024,0.00021,-0.00029,-0.0005,0.0115,-0.0003,-0.0043,-0.0018,0.0077,1.16E-16,7.651046191,5555.74,-0.001559332
7/24/2024,0.00021,-0.02349,-0.0237,0.0002,0.0171,0.001,0.0008,-0.0052,1.41E-15,7.651046191,5427.13,-0.023421178
7/25/2024,0.00021,-0.00309,-0.0033,0.0167,0.0068,-0.0011,0.0015,-0.0171,2.71E-16,7.651046191,5399.22,-0.00515595
7/26/2024,0.00021,0.01121,0.011,0.0057,-0.002,0.0002,0.0008,0.0013,7.64E-16,7.651046191,5459.1,0.011029442
7/29/2024,0.00021,-0.00019,-0.0004,-0.0105,-0.0043,0.0061,-0.0024,-0.0049,6.25E-17,7.651046191,5463.54,0.00081299
7/30/2024,0.00021,-0.00509,-0.0053,0.0068,0.0138,0.0047,-0.0103,-0.0109,3.02E-16,7.651046191,5436.44,-0.004972496
7/31/2024,0.00021,0.01551,0.0153,-0.0097,-0.0132,0.0044,0.0143,0.0102,8.18E-16,7.651046191,5522.3,0.015670005
08/01/2024,0.00022,-0.01588,-0.0161,-0.0124,-0.0067,0.0091,-0.0089,0.0006,7.30E-16,13.76130744,5446.68,-0.013788191
08/02/2024,0.00022,-0.02098,-0.0212,-0.0118,-0.0078,0.0096,0.0079,-0.0143,8.66E-16,13.76130744,5346.56,-0.018552885
08/05/2024,0.00022,-0.02998,-0.0302,-0.0034,-0.0001,-0.0013,-0.0017,-0.0017,1.46E-15,13.76130744,5186.33,-0.030427045
08/06/2024,0.00022,0.01022,0.01,-0.0003,-0.0058,-0.0012,0.0029,0.0125,6.18E-16,13.76130744,5240.03,0.010300906
08/07/2024,0.00022,-0.00808,-0.0083,-0.0055,0.0084,0.0074,-0.0079,-0.0018,4.99E-16,13.76130744,5199.5,-0.007764756
08/08/2024,0.00022,0.02412,0.0239,0.001,-0.0085,-0.0063,0.0005,0.0083,1.58E-15,13.76130744,5319.31,0.022781129
08/09/2024,0.00022,0.00452,0.0043,-0.008,-0.0031,0.003,-0.0021,0.0148,3.97E-16,13.76130744,5344.16,0.00466078
08/12/2024,0.00022,-0.00058,-0.0008,-0.0087,-0.0059,0.0012,0.0039,0.0124,3.52E-18,13.76130744,5344.39,4.30E-05
8/13/2024,0.00022,0.01722,0.017,0.0018,-0.0077,-0.0051,0.0108,-0.0032,1.18E-15,13.76130744,5434.43,0.016707227
8/14/2024,0.00022,0.00322,0.003,-0.011,0.0027,0.0014,0.004,0.0072,2.97E-16,13.76130744,5455.21,0.003816476
8/15/2024,0.00022,0.01802,0.0178,0.0095,-0.0074,-0.0048,0.004,0.0005,1.08E-15,13.76130744,5543.22,0.016004444
8/16/2024,0.00022,0.00232,0.0021,0.0005,0.0078,-0.0021,0.0051,0.001,1.56E-16,13.76130744,5554.25,0.001987841
8/19/2024,0.00022,0.01002,0.0098,0.0025,-0.0029,-0.0103,0.0049,0.0019,8.25E-16,13.76130744,5608.25,0.009675327
8/20/2024,0.00022,-0.00298,-0.0032,-0.0072,-0.0068,0.0036,-0.0065,0.0007,1.66E-16,13.76130744,5597.12,-0.001986548
8/21/2024,0.00022,0.00542,0.0052,0.0084,-0.0063,-0.0043,0.0019,0.0012,3.68E-16,13.76130744,5620.85,0.004230718
8/22/2024,0.00022,-0.00938,-0.0096,-0.0025,0.0139,0.0056,-0.0025,0.004,7.22E-16,13.76130744,5570.64,-0.008972949
8/23/2024,0.00022,0.01312,0.0129,0.019,0.0085,-0.0048,0.0068,0.0014,9.14E-16,13.76130744,5634.61,0.011417986
8/26/2024,0.00022,-0.00318,-0.0034,0.0033,0.0017,0.0013,-0.0006,-0.0045,2.78E-16,13.76130744,5616.84,-0.003158707
8/27/2024,0.00022,0.00072,0.0005,-0.009,0.0002,0.0027,0.0023,0.0053,1.43E-16,13.76130744,5625.8,0.001593932
8/28/2024,0.00022,-0.00648,-0.0067,-0.0022,0.0114,0.0055,-0.0016,0.003,4.88E-16,13.76130744,5592.18,-0.005993967
8/29/2024,0.00022,0.00102,0.0008,0.0067,0.0028,-0.0015,-0.0122,-0.0078,3.02E-18,13.76130744,5591.96,-3.93E-05
8/30/2024,0.00022,0.01002,0.0098,-0.0056,0.0004,-0.002,-0.0014,0.0067,6.43E-16,13.76130744,5648.4,0.010042467
09/03/2024,0.0002,-0.0224,-0.0226,-0.0074,0.0136,0.0068,-0.0082,-0.0074,1.32E-15,7.75319225,5528.93,-0.021378012
09/04/2024,0.0002,-0.002,-0.0022,0.0008,-0.0053,-0.0027,-0.0002,-0.0022,1.16E-16,7.75319225,5520.07,-0.001603765
09/05/2024,0.0002,-0.0029,-0.0031,-0.0006,-0.0068,-0.0026,0.0004,-0.0036,2.23E-16,7.75319225,5503.41,-0.003022641
09/06/2024,0.0002,-0.018,-0.0182,-0.0009,0.0017,0.0035,-0.0003,-0.0015,1.13E-15,7.75319225,5408.42,-0.017410902
09/09/2024,0.0002,0.0111,0.0109,-0.0109,-0.0069,-0.0104,0.004,0.0091,8.10E-16,7.75319225,5471.05,0.011513556
09/10/2024,0.0002,0.0042,0.004,-0.0027,-0.0083,-0.0008,-0.0017,0.0001,3.18E-16,7.75319225,5495.52,0.004462661
